,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,specialization,Doctor Name,rating,Available Date,Available time,Hospital Address,Hospital Address City,Symptoms
4296,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Shelia Tarquini,5,2024-09-05 00:00:00,20:21:00,31 Huxley Point,Mojorembun,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4297,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Elisabetta Tremmil,4,2024-12-05 00:00:00,18:21:00,15 Stoughton Place,Taphan Hin,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4298,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Bale Samet,4,16/05/2024,14:34:00,371 Village Street,Banff,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4299,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Jacki Marshal,3,13/05/2024,19:30:00,5 Huxley Hill,Huoshaoping,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4300,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Nicolle Ventom,5,25/05/2024,17:53:00,69456 Sullivan Terrace,Oslo,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4301,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Lek Meeland,4,2024-08-05 00:00:00,19:45:00,26 Dakota Way,Inabaan Sur,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4302,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Cordy Kenefick,2,19/05/2024,12:52:00,20725 Rigney Pass,Uruobo-Okija,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4303,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Winni Blacket,1,2024-02-05 00:00:00,17:33:00,76083 Mcbride Way,Ciseureuheun,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4304,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Haydon Bonsey,4,28/04/2024,14:43:00,6 Sherman Way,Setro,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4305,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Garvy Orrum,2,2024-04-05 00:00:00,14:02:00,32 Warrior Street,Duowa,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4306,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Tynan Hosier,5,29/04/2024,09:03:00,2 Londonderry Avenue,Venda do Valador,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4307,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Ario Dilliston,3,2024-09-05 00:00:00,18:22:00,7 Bartelt Terrace,Saint-Lô,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4308,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Ira Dunthorn,2,28/05/2024,13:20:00,6 Sycamore Hill,San Agustin,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4309,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Hussein Kemet,3,22/05/2024,13:37:00,5682 Boyd Trail,Fundación,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4310,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Arnoldo Tarrant,5,23/05/2024,19:14:00,27 Novick Alley,Klyuchevsk,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4311,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Barny Pickersgill,2,19/05/2024,14:17:00,8712 1st Lane,Lhabupu,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4312,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Jilleen Keenlyside,1,30/04/2024,12:01:00,8732 Pierstorff Alley,Rey,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4313,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Gilberte Cannaway,1,26/04/2024,09:46:00,871 Jay Point,Simão Dias,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4314,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Thibaut Cescotti,4,2024-12-05 00:00:00,19:17:00,569 Bashford Park,Renfrew,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4315,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Trescha Gill,4,2024-08-05 00:00:00,20:41:00,040 Morningstar Pass,Atocha,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4316,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Tiffi Guyonnet,1,2024-07-05 00:00:00,10:55:00,97 Upham Plaza,Fazhan,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4317,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Caren Ohrtmann,5,17/05/2024,16:36:00,595 Corry Point,Wilanagara,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4318,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Micheal Teese,4,18/05/2024,09:53:00,45 Fairview Pass,Maodao,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4319,Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,,,,,,,Pulmonologists,Shepard De Biaggi,3,21/05/2024,12:42:00,09 Michigan Terrace,Svenljunga,"chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum"
4320,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Lanie Flancinbaum,5,22/05/2024,17:21:00,2 Montana Road,Brades,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4321,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Elfrieda Brunon,4,18/05/2024,09:00:00,22211 6th Junction,Macau,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4322,Psoriasis,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Huberto Hunnable,1,2024-08-05 00:00:00,12:16:00,3 Stuart Pass,Coronel Fabriciano,"joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4323,Psoriasis,skin_rash,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Esme Getcliffe,5,28/05/2024,12:12:00,75 Lindbergh Circle,Gasi,"skin_rash, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4324,Psoriasis,skin_rash,joint_pain,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Violet Tudor,1,2024-03-05 00:00:00,10:51:00,35852 Crest Line Court,Rybnoye,"skin_rash, joint_pain, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4325,Psoriasis,skin_rash,joint_pain,skin_peeling,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,John Ciubutaro,2,15/05/2024,19:02:00,751 Sunfield Circle,Kedung,"skin_rash, joint_pain, skin_peeling, small_dents_in_nails, inflammatory_nails"
4326,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,inflammatory_nails,,,,,,,,,,,,,dermatologist,Annora Render,2,2024-01-05 00:00:00,15:37:00,9021 Donald Parkway,Quillo,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, inflammatory_nails"
4327,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,,,,,,,,,,,,,dermatologist,Salem Assiter,1,25/05/2024,11:24:00,8904 Arrowood Circle,Majagual,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails"
4328,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Ambrosi Alekhov,4,2024-05-05 00:00:00,16:19:00,15341 Ridgeway Crossing,Třemošnice,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4329,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Catherine Landsborough,5,27/04/2024,08:01:00,4 Red Cloud Circle,Hwange,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4330,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Oswell Comiam,3,16/05/2024,08:09:00,74313 Warbler Road,Fengshuling,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4331,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Laureen Waggitt,3,2024-03-05 00:00:00,11:00:00,860 Bellgrove Drive,Partang,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4332,Psoriasis,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Livia Poutress,1,15/05/2024,15:47:00,98330 Red Cloud Trail,Petrijevci,"joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4333,Psoriasis,skin_rash,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Aurelea Lillistone,3,2024-09-05 00:00:00,15:02:00,0437 Grover Street,Panan,"skin_rash, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4334,Psoriasis,skin_rash,joint_pain,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Aylmar Churching,3,19/05/2024,08:42:00,93114 Delaware Court,Getulio,"skin_rash, joint_pain, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4335,Psoriasis,skin_rash,joint_pain,skin_peeling,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Vivyan Hibbart,2,20/05/2024,08:27:00,627 Havey Terrace,Dijon,"skin_rash, joint_pain, skin_peeling, small_dents_in_nails, inflammatory_nails"
4336,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,inflammatory_nails,,,,,,,,,,,,,dermatologist,Tricia Ongin,1,20/05/2024,17:33:00,465 Hoepker Trail,Mutum,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, inflammatory_nails"
4337,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,,,,,,,,,,,,,dermatologist,Lebbie Slide,2,2024-05-05 00:00:00,13:52:00,74085 Memorial Drive,Fairview,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails"
4338,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Wilbur O'Heneghan,4,16/05/2024,15:02:00,1472 Northland Hill,Lawonda,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4339,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Vanny Andrioli,3,26/04/2024,11:46:00,400 Spaight Place,Diébougou,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4340,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Elora Brownlie,2,2024-05-05 00:00:00,08:00:00,294 Miller Circle,Virginia,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4341,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Hadlee Trout,5,2024-08-05 00:00:00,14:42:00,0251 Lunder Park,Batugede Kulon,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4342,Psoriasis,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Amie Seabrook,5,25/04/2024,16:37:00,86 Messerschmidt Plaza,Sacramento,"joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4343,Psoriasis,skin_rash,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Joana Wardingly,1,30/04/2024,09:17:00,331 Laurel Junction,Liuzu,"skin_rash, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4344,Psoriasis,skin_rash,joint_pain,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Sande Blezard,4,25/04/2024,13:36:00,86 Namekagon Lane,Novi Travnik,"skin_rash, joint_pain, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4345,Psoriasis,skin_rash,joint_pain,skin_peeling,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Sheeree Trenbay,1,21/05/2024,09:13:00,71048 Fieldstone Crossing,Bar-le-Duc,"skin_rash, joint_pain, skin_peeling, small_dents_in_nails, inflammatory_nails"
4346,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,inflammatory_nails,,,,,,,,,,,,,dermatologist,Hale Jaquet,4,13/05/2024,10:27:00,6 6th Circle,Bento Gonçalves,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, inflammatory_nails"
4347,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,,,,,,,,,,,,,dermatologist,Dell Culpin,2,19/05/2024,10:53:00,6 Sherman Court,Shuiyin,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails"
4348,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Alvan Hryniewicz,4,28/04/2024,11:17:00,5640 Homewood Terrace,Pyay,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4349,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Veronique Ponder,3,18/05/2024,11:21:00,4 Larry Pass,Mulyoagung,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4350,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Nappy Ofield,2,30/04/2024,10:54:00,267 Doe Crossing Alley,Babakan,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4351,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Tawnya Tremberth,5,2024-08-05 00:00:00,14:45:00,3763 Marcy Point,Pengjia Zhaizi,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4352,Psoriasis,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Aliza Muggleton,5,28/04/2024,09:12:00,28520 Park Meadow Court,Punākha,"joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4353,Psoriasis,skin_rash,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Giovanna Lindelof,5,26/04/2024,11:38:00,1 Bartelt Road,Blainville,"skin_rash, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4354,Psoriasis,skin_rash,joint_pain,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Jenine Cobbled,3,2024-06-05 00:00:00,18:41:00,551 Northview Circle,Lykóvrysi,"skin_rash, joint_pain, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4355,Psoriasis,skin_rash,joint_pain,skin_peeling,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,,dermatologist,Rene Ajean,1,23/05/2024,12:58:00,8 Comanche Junction,Delgado,"skin_rash, joint_pain, skin_peeling, small_dents_in_nails, inflammatory_nails"
4356,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,inflammatory_nails,,,,,,,,,,,,,dermatologist,Northrop Perl,1,2024-03-05 00:00:00,14:23:00,7473 Jana Pass,Mae Lao,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, inflammatory_nails"
4357,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,,,,,,,,,,,,,dermatologist,Jacob Lund,4,2024-09-05 00:00:00,14:10:00,686 Schlimgen Park,Huifeng,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails"
4358,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Fairfax Guerner,3,26/05/2024,20:44:00,94099 Trailsway Way,Bokoro,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4359,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Alexine Stoile,4,30/04/2024,11:44:00,27 Mesta Crossing,Wangdun,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4360,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Sissy McCluney,3,2024-05-05 00:00:00,17:11:00,69 Oak Valley Pass,Chon Daen,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
4361,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,,,,,,,,,,,,dermatologist,Cody Lighterness,4,2024-12-05 00:00:00,13:38:00,367 Jana Pass,Plovdiv,"skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails"
